FIPS,State,County,Obesity_Percent
31089,Nebraska,Holt County,29
31091,Nebraska,Hooker County,33
31093,Nebraska,Howard County,30
31095,Nebraska,Jefferson County,31
31097,Nebraska,Johnson County,33
31099,Nebraska,Kearney County,27
31101,Nebraska,Keith County,28
31103,Nebraska,Keya Paha County,29
31105,Nebraska,Kimball County,28
31107,Nebraska,Knox County,28
31109,Nebraska,Lancaster County,27
31111,Nebraska,Lincoln County,30
31113,Nebraska,Logan County,28
31115,Nebraska,Loup County,29
31117,Nebraska,McPherson County,30
31119,Nebraska,Madison County,29
31121,Nebraska,Merrick County,32
31123,Nebraska,Morrill County,29
31125,Nebraska,Nance County,30
31127,Nebraska,Nemaha County,33
31129,Nebraska,Nuckolls County,30
31131,Nebraska,Otoe County,33
31133,Nebraska,Pawnee County,31
31135,Nebraska,Perkins County,29
31137,Nebraska,Phelps County,31
31139,Nebraska,Pierce County,32
31141,Nebraska,Platte County,28
31143,Nebraska,Polk County,34
31145,Nebraska,Red Willow County,31
31147,Nebraska,Richardson County,33
31149,Nebraska,Rock County,30
31151,Nebraska,Saline County,33
31153,Nebraska,Sarpy County,29
31155,Nebraska,Saunders County,30
31157,Nebraska,Scotts Bluff County,32
31159,Nebraska,Seward County,29
31161,Nebraska,Sheridan County,27
31163,Nebraska,Sherman County,31
31165,Nebraska,Sioux County,29
31167,Nebraska,Stanton County,33
31169,Nebraska,Thayer County,29
31171,Nebraska,Thomas County,33
31173,Nebraska,Thurston County,40
31175,Nebraska,Valley County,29
31177,Nebraska,Washington County,30
31179,Nebraska,Wayne County,29
31181,Nebraska,Webster County,30
31183,Nebraska,Wheeler County,27
31185,Nebraska,York County,35
32001,Nevada,Churchill County,30
32003,Nevada,Clark County,27
32005,Nevada,Douglas County,22
32007,Nevada,Elko County,31
32009,Nevada,Esmeralda County,28
32011,Nevada,Eureka County,27
32013,Nevada,Humboldt County,30
32015,Nevada,Lander County,27
32017,Nevada,Lincoln County,26
32019,Nevada,Lyon County,30
32021,Nevada,Mineral County,31
32023,Nevada,Nye County,30
32027,Nevada,Pershing County,29
32029,Nevada,Storey County,23
32031,Nevada,Washoe County,22
32033,Nevada,White Pine County,30
32510,Nevada,Carson City,23
33001,New Hampshire,Belknap County,26
33003,New Hampshire,Carroll County,24
33005,New Hampshire,Cheshire County,27
33007,New Hampshire,Coos County,31
33009,New Hampshire,Grafton County,24
33011,New Hampshire,Hillsborough County,27
33013,New Hampshire,Merrimack County,25
33015,New Hampshire,Rockingham County,26
33017,New Hampshire,Strafford County,29
33019,New Hampshire,Sullivan County,27
34001,New Jersey,Atlantic County,28
34003,New Jersey,Bergen County,22
34005,New Jersey,Burlington County,28
34007,New Jersey,Camden County,28
34009,New Jersey,Cape May County,25
34011,New Jersey,Cumberland County,33
34013,New Jersey,Essex County,26
34015,New Jersey,Gloucester County,27
34017,New Jersey,Hudson County,24
34019,New Jersey,Hunterdon County,21
34021,New Jersey,Mercer County,25
34023,New Jersey,Middlesex County,24
34025,New Jersey,Monmouth County,23
34027,New Jersey,Morris County,22
34029,New Jersey,Ocean County,27
34031,New Jersey,Passaic County,24
34033,New Jersey,Salem County,34
34035,New Jersey,Somerset County,22
34037,New Jersey,Sussex County,26
34039,New Jersey,Union County,22
34041,New Jersey,Warren County,27
35001,New Mexico,Bernalillo County,20
35003,New Mexico,Catron County,24
35005,New Mexico,Chaves County,29
35006,New Mexico,Cibola County,32
35007,New Mexico,Colfax County,21
35009,New Mexico,Curry County,27
35011,New Mexico,De Baca County,22
35013,New Mexico,Do´è_a Ana County,26
35015,New Mexico,Eddy County,29
35017,New Mexico,Grant County,24
35019,New Mexico,Guadalupe County,25
35021,New Mexico,Harding County,27
35023,New Mexico,Hidalgo County,27
35025,New Mexico,Lea County,32
35027,New Mexico,Lincoln County,21
35028,New Mexico,Los Alamos County,19
35029,New Mexico,Luna County,27
35031,New Mexico,McKinley County,36
35033,New Mexico,Mora County,23
35035,New Mexico,Otero County,24
35037,New Mexico,Quay County,24
35039,New Mexico,Rio Arriba County,25
35041,New Mexico,Roosevelt County,27
35043,New Mexico,Sandoval County,25
35045,New Mexico,San Juan County,30
35047,New Mexico,San Miguel County,22
35049,New Mexico,Santa Fe County,14
35051,New Mexico,Sierra County,25
35053,New Mexico,Socorro County,27
35055,New Mexico,Taos County,18
35057,New Mexico,Torrance County,25
35059,New Mexico,Union County,24
35061,New Mexico,Valencia County,29
36001,New York,Albany County,24
36003,New York,Allegany County,29
36005,New York,Bronx County,29
36007,New York,Broome County,32
36009,New York,Cattaraugus County,29
36011,New York,Cayuga County,25
36013,New York,Chautauqua County,26
36015,New York,Chemung County,27
36017,New York,Chenango County,27
36019,New York,Clinton County,30
36021,New York,Columbia County,26
36023,New York,Cortland County,26
36025,New York,Delaware County,28
36027,New York,Dutchess County,27
36029,New York,Erie County,29
36031,New York,Essex County,28
36033,New York,Franklin County,28
36035,New York,Fulton County,27
36037,New York,Genesee County,28
36039,New York,Greene County,29
36041,New York,Hamilton County,25
36043,New York,Herkimer County,32
36045,New York,Jefferson County,30
36047,New York,Kings County,25
36049,New York,Lewis County,29
36051,New York,Livingston County,28
36053,New York,Madison County,27
36055,New York,Monroe County,28
36057,New York,Montgomery County,30
36059,New York,Nassau County,23
36061,New York,New York County,15
36063,New York,Niagara County,29
36065,New York,Oneida County,27
36067,New York,Onondaga County,28
36069,New York,Ontario County,27
36071,New York,Orange County,26
36073,New York,Orleans County,30
36075,New York,Oswego County,34
36077,New York,Otsego County,28
36079,New York,Putnam County,29
36081,New York,Queens County,22
36083,New York,Rensselaer County,29
36085,New York,Richmond County,28
36087,New York,Rockland County,27
36089,New York,St. Lawrence County,32
36091,New York,Saratoga County,25
36093,New York,Schenectady County,28
36095,New York,Schoharie County,28
36097,New York,Schuyler County,28
36099,New York,Seneca County,31
36101,New York,Steuben County,31
36103,New York,Suffolk County,26
36105,New York,Sullivan County,27
36107,New York,Tioga County,26
36109,New York,Tompkins County,21
36111,New York,Ulster County,26
36113,New York,Warren County,30
36115,New York,Washington County,28
36117,New York,Wayne County,30
36119,New York,Westchester County,17
36121,New York,Wyoming County,29
36123,New York,Yates County,25
37001,North Carolina,Alamance County,34
37003,North Carolina,Alexander County,28
37005,North Carolina,Alleghany County,25
37007,North Carolina,Anson County,35
37009,North Carolina,Ashe County,23
37011,North Carolina,Avery County,30
37013,North Carolina,Beaufort County,36
37015,North Carolina,Bertie County,37
37017,North Carolina,Bladen County,37
37019,North Carolina,Brunswick County,29
37021,North Carolina,Buncombe County,24
37023,North Carolina,Burke County,28
37025,North Carolina,Cabarrus County,31
37027,North Carolina,Caldwell County,30
37029,North Carolina,Camden County,32
37031,North Carolina,Carteret County,30
37033,North Carolina,Caswell County,31
37035,North Carolina,Catawba County,27
37037,North Carolina,Chatham County,25
37039,North Carolina,Cherokee County,29
37041,North Carolina,Chowan County,30
37043,North Carolina,Clay County,25
37045,North Carolina,Cleveland County,32
37047,North Carolina,Columbus County,34
37049,North Carolina,Craven County,34
37051,North Carolina,Cumberland County,33
37053,North Carolina,Currituck County,33
37055,North Carolina,Dare County,29
37057,North Carolina,Davidson County,29
37059,North Carolina,Davie County,28
37061,North Carolina,Duplin County,35
37063,North Carolina,Durham County,30
37065,North Carolina,Edgecombe County,40
37067,North Carolina,Forsyth County,26
37069,North Carolina,Franklin County,35
37071,North Carolina,Gaston County,26
37073,North Carolina,Gates County,33
37075,North Carolina,Graham County,28
37077,North Carolina,Granville County,32
37079,North Carolina,Greene County,33
37081,North Carolina,Guilford County,28
37083,North Carolina,Halifax County,38
37085,North Carolina,Harnett County,33
37087,North Carolina,Haywood County,28
37089,North Carolina,Henderson County,24
37091,North Carolina,Hertford County,35
37093,North Carolina,Hoke County,34
37095,North Carolina,Hyde County,34
37097,North Carolina,Iredell County,28
37099,North Carolina,Jackson County,33
37101,North Carolina,Johnston County,34
37103,North Carolina,Jones County,35
37105,North Carolina,Lee County,30
37107,North Carolina,Lenoir County,32
37109,North Carolina,Lincoln County,27
37111,North Carolina,McDowell County,33
37113,North Carolina,Macon County,25
37115,North Carolina,Madison County,28
37117,North Carolina,Martin County,35
37119,North Carolina,Mecklenburg County,26
37121,North Carolina,Mitchell County,28
37123,North Carolina,Montgomery County,30
37125,North Carolina,Moore County,27
37127,North Carolina,Nash County,33
37129,North Carolina,New Hanover County,24
37131,North Carolina,Northampton County,34
37133,North Carolina,Onslow County,30
37135,North Carolina,Orange County,22
37137,North Carolina,Pamlico County,28
37139,North Carolina,Pasquotank County,33
37141,North Carolina,Pender County,32
37143,North Carolina,Perquimans County,31
37145,North Carolina,Person County,33
37147,North Carolina,Pitt County,36
37149,North Carolina,Polk County,22
37151,North Carolina,Randolph County,30
37153,North Carolina,Richmond County,32
37155,North Carolina,Robeson County,41
37157,North Carolina,Rockingham County,33
37159,North Carolina,Rowan County,32
37161,North Carolina,Rutherford County,31
37163,North Carolina,Sampson County,36
37165,North Carolina,Scotland County,36
37167,North Carolina,Stanly County,26
37169,North Carolina,Stokes County,28
37171,North Carolina,Surry County,31
37173,North Carolina,Swain County,32
37175,North Carolina,Transylvania County,24
37177,North Carolina,Tyrrell County,32
37179,North Carolina,Union County,28
37181,North Carolina,Vance County,33
37183,North Carolina,Wake County,26
37185,North Carolina,Warren County,36
37187,North Carolina,Washington County,33
37189,North Carolina,Watauga County,25
37191,North Carolina,Wayne County,33
37193,North Carolina,Wilkes County,30
37195,North Carolina,Wilson County,31
37197,North Carolina,Yadkin County,27
37199,North Carolina,Yancey County,27
38001,North Dakota,Adams County,30
38003,North Dakota,Barnes County,26
38005,North Dakota,Benson County,33
38007,North Dakota,Billings County,30
38009,North Dakota,Bottineau County,32
38011,North Dakota,Bowman County,30
38013,North Dakota,Burke County,29
38015,North Dakota,Burleigh County,25
38017,North Dakota,Cass County,26
38019,North Dakota,Cavalier County,31
38021,North Dakota,Dickey County,29
38023,North Dakota,Divide County,30
38025,North Dakota,Dunn County,31
38027,North Dakota,Eddy County,27
38029,North Dakota,Emmons County,32
38031,North Dakota,Foster County,31
38033,North Dakota,Golden Valley County,30
38035,North Dakota,Grand Forks County,31
38037,North Dakota,Grant County,36
38039,North Dakota,Griggs County,28
38041,North Dakota,Hettinger County,27
38043,North Dakota,Kidder County,34
38045,North Dakota,LaMoure County,27
38047,North Dakota,Logan County,33
38049,North Dakota,McHenry County,30
38051,North Dakota,McIntosh County,32
38053,North Dakota,McKenzie County,34
38055,North Dakota,McLean County,31
38057,North Dakota,Mercer County,32
38059,North Dakota,Morton County,31
38061,North Dakota,Mountrail County,35
38063,North Dakota,Nelson County,30
38065,North Dakota,Oliver County,30
38067,North Dakota,Pembina County,33
38069,North Dakota,Pierce County,32
38071,North Dakota,Ramsey County,32
38073,North Dakota,Ransom County,31
38075,North Dakota,Renville County,27
38077,North Dakota,Richland County,32
38079,North Dakota,Rolette County,40
38081,North Dakota,Sargent County,30
38083,North Dakota,Sheridan County,30
38085,North Dakota,Sioux County,42
38087,North Dakota,Slope County,29
38089,North Dakota,Stark County,33
38091,North Dakota,Steele County,33
38093,North Dakota,Stutsman County,30
38095,North Dakota,Towner County,28
38097,North Dakota,Traill County,32
38099,North Dakota,Walsh County,33
38101,North Dakota,Ward County,30
38103,North Dakota,Wells County,29
38105,North Dakota,Williams County,30
39001,Ohio,Adams County,31
39003,Ohio,Allen County,37
39005,Ohio,Ashland County,30
39007,Ohio,Ashtabula County,31
39009,Ohio,Athens County,32
39011,Ohio,Auglaize County,35
39013,Ohio,Belmont County,31
39015,Ohio,Brown County,31
39017,Ohio,Butler County,32
39019,Ohio,Carroll County,31
39021,Ohio,Champaign County,33
39023,Ohio,Clark County,32
39025,Ohio,Clermont County,26
39027,Ohio,Clinton County,28
39029,Ohio,Columbiana County,36
39031,Ohio,Coshocton County,31
39033,Ohio,Crawford County,34
39035,Ohio,Cuyahoga County,28
39037,Ohio,Darke County,32
39039,Ohio,Defiance County,29
39041,Ohio,Delaware County,23
39043,Ohio,Erie County,29
39045,Ohio,Fairfield County,30
39047,Ohio,Fayette County,30
39049,Ohio,Franklin County,31
39051,Ohio,Fulton County,31
39053,Ohio,Gallia County,33
39055,Ohio,Geauga County,28
39057,Ohio,Greene County,26
39059,Ohio,Guernsey County,28
39061,Ohio,Hamilton County,27
39063,Ohio,Hancock County,30
39065,Ohio,Hardin County,31
39067,Ohio,Harrison County,32
39069,Ohio,Henry County,33
39071,Ohio,Highland County,32
39073,Ohio,Hocking County,34
39075,Ohio,Holmes County,31
39077,Ohio,Huron County,32
39079,Ohio,Jackson County,32
39081,Ohio,Jefferson County,37
39083,Ohio,Knox County,28
39085,Ohio,Lake County,29
39087,Ohio,Lawrence County,34
39089,Ohio,Licking County,32
39091,Ohio,Logan County,33
39093,Ohio,Lorain County,32
39095,Ohio,Lucas County,32
39097,Ohio,Madison County,31
39099,Ohio,Mahoning County,29
39101,Ohio,Marion County,32
39103,Ohio,Medina County,29
39105,Ohio,Meigs County,32
39107,Ohio,Mercer County,27
39109,Ohio,Miami County,31
39111,Ohio,Monroe County,34
39113,Ohio,Montgomery County,31
39115,Ohio,Morgan County,36
39117,Ohio,Morrow County,30
39119,Ohio,Muskingum County,29
39121,Ohio,Noble County,33
39123,Ohio,Ottawa County,36
39125,Ohio,Paulding County,30
39127,Ohio,Perry County,34
39129,Ohio,Pickaway County,34
39131,Ohio,Pike County,33
39133,Ohio,Portage County,30
39135,Ohio,Preble County,31
39137,Ohio,Putnam County,31
39139,Ohio,Richland County,31
39141,Ohio,Ross County,34
39143,Ohio,Sandusky County,32
39145,Ohio,Scioto County,36
39147,Ohio,Seneca County,30
39149,Ohio,Shelby County,30
39151,Ohio,Stark County,32
39153,Ohio,Summit County,29
39155,Ohio,Trumbull County,32
39157,Ohio,Tuscarawas County,32
39159,Ohio,Union County,35
39161,Ohio,Van Wert County,35
39163,Ohio,Vinton County,31
39165,Ohio,Warren County,26
39167,Ohio,Washington County,33
39169,Ohio,Wayne County,32
39171,Ohio,Williams County,31
39173,Ohio,Wood County,31
39175,Ohio,Wyandot County,33
40001,Oklahoma,Adair County,36
40003,Oklahoma,Alfalfa County,31
40005,Oklahoma,Atoka County,32
40007,Oklahoma,Beaver County,32
40009,Oklahoma,Beckham County,35
40011,Oklahoma,Blaine County,33
40013,Oklahoma,Bryan County,33
40015,Oklahoma,Caddo County,33
40017,Oklahoma,Canadian County,31
40019,Oklahoma,Carter County,35
40021,Oklahoma,Cherokee County,36
40023,Oklahoma,Choctaw County,36
40025,Oklahoma,Cimarron County,33
40027,Oklahoma,Cleveland County,30
40029,Oklahoma,Coal County,32
40031,Oklahoma,Comanche County,33
40033,Oklahoma,Cotton County,34
40035,Oklahoma,Craig County,34
40037,Oklahoma,Creek County,34
40039,Oklahoma,Custer County,31
40041,Oklahoma,Delaware County,31
40043,Oklahoma,Dewey County,32
40045,Oklahoma,Ellis County,33
40047,Oklahoma,Garfield County,34
40049,Oklahoma,Garvin County,30
40051,Oklahoma,Grady County,38
40053,Oklahoma,Grant County,32
40055,Oklahoma,Greer County,34
40057,Oklahoma,Harmon County,32
40059,Oklahoma,Harper County,30
40061,Oklahoma,Haskell County,32
40063,Oklahoma,Hughes County,32
40065,Oklahoma,Jackson County,34
40067,Oklahoma,Jefferson County,33
40069,Oklahoma,Johnston County,30
40071,Oklahoma,Kay County,36
40073,Oklahoma,Kingfisher County,35
40075,Oklahoma,Kiowa County,32
40077,Oklahoma,Latimer County,34
40079,Oklahoma,Le Flore County,32
40081,Oklahoma,Lincoln County,31
40083,Oklahoma,Logan County,33
40085,Oklahoma,Love County,29
40087,Oklahoma,McClain County,34
40089,Oklahoma,McCurtain County,34
40091,Oklahoma,McIntosh County,36
40093,Oklahoma,Major County,30
40095,Oklahoma,Marshall County,34
40097,Oklahoma,Mayes County,36
40099,Oklahoma,Murray County,33
40101,Oklahoma,Muskogee County,32
40103,Oklahoma,Noble County,34
40105,Oklahoma,Nowata County,33
40107,Oklahoma,Okfuskee County,33
40109,Oklahoma,Oklahoma County,30
40111,Oklahoma,Okmulgee County,35
40113,Oklahoma,Osage County,32
40115,Oklahoma,Ottawa County,34
40117,Oklahoma,Pawnee County,35
40119,Oklahoma,Payne County,31
40121,Oklahoma,Pittsburg County,32
40123,Oklahoma,Pontotoc County,37
40125,Oklahoma,Pottawatomie County,34
40127,Oklahoma,Pushmataha County,31
40129,Oklahoma,Roger Mills County,33
40131,Oklahoma,Rogers County,31
40133,Oklahoma,Seminole County,36
40135,Oklahoma,Sequoyah County,36
40137,Oklahoma,Stephens County,31
40139,Oklahoma,Texas County,30
40141,Oklahoma,Tillman County,32
40143,Oklahoma,Tulsa County,29
40145,Oklahoma,Wagoner County,31
40147,Oklahoma,Washington County,31
40149,Oklahoma,Washita County,31
40151,Oklahoma,Woods County,34
40153,Oklahoma,Woodward County,31
41001,Oregon,Baker County,26
41003,Oregon,Benton County,25
41005,Oregon,Clackamas County,26
41007,Oregon,Clatsop County,27
41009,Oregon,Columbia County,28
41011,Oregon,Coos County,30
41013,Oregon,Crook County,28
41015,Oregon,Curry County,30
41017,Oregon,Deschutes County,20
41019,Oregon,Douglas County,35
41021,Oregon,Gilliam County,27
41023,Oregon,Grant County,24
41025,Oregon,Harney County,26
41027,Oregon,Hood River County,22
41029,Oregon,Jackson County,23
41031,Oregon,Jefferson County,29
41033,Oregon,Josephine County,25
41035,Oregon,Klamath County,27
41037,Oregon,Lake County,26
41039,Oregon,Lane County,24
41041,Oregon,Lincoln County,27
41043,Oregon,Linn County,30
41045,Oregon,Malheur County,26
41047,Oregon,Marion County,30
41049,Oregon,Morrow County,29
41051,Oregon,Multnomah County,24
41053,Oregon,Polk County,29
41055,Oregon,Sherman County,25
41057,Oregon,Tillamook County,27
41059,Oregon,Umatilla County,34
41061,Oregon,Union County,26
41063,Oregon,Wallowa County,25
41065,Oregon,Wasco County,33
41067,Oregon,Washington County,24
41069,Oregon,Wheeler County,26
41071,Oregon,Yamhill County,28
42001,Pennsylvania,Adams County,26
42003,Pennsylvania,Allegheny County,29
42005,Pennsylvania,Armstrong County,34
42007,Pennsylvania,Beaver County,31
42009,Pennsylvania,Bedford County,30
42011,Pennsylvania,Berks County,29
42013,Pennsylvania,Blair County,32
42015,Pennsylvania,Bradford County,34
42017,Pennsylvania,Bucks County,25
42019,Pennsylvania,Butler County,27
42021,Pennsylvania,Cambria County,36
42023,Pennsylvania,Cameron County,29
42025,Pennsylvania,Carbon County,30
42027,Pennsylvania,Centre County,27
42029,Pennsylvania,Chester County,21
42031,Pennsylvania,Clarion County,31
42033,Pennsylvania,Clearfield County,30
42035,Pennsylvania,Clinton County,32
42037,Pennsylvania,Columbia County,34
42039,Pennsylvania,Crawford County,29
42041,Pennsylvania,Cumberland County,27
42043,Pennsylvania,Dauphin County,32
42045,Pennsylvania,Delaware County,26
42047,Pennsylvania,Elk County,32
42049,Pennsylvania,Erie County,29
42051,Pennsylvania,Fayette County,35
42053,Pennsylvania,Forest County,32
42055,Pennsylvania,Franklin County,31
42057,Pennsylvania,Fulton County,30
42059,Pennsylvania,Greene County,28
42061,Pennsylvania,Huntingdon County,31
42063,Pennsylvania,Indiana County,29
42065,Pennsylvania,Jefferson County,30
42067,Pennsylvania,Juniata County,31
42069,Pennsylvania,Lackawanna County,26
42071,Pennsylvania,Lancaster County,30
42073,Pennsylvania,Lawrence County,30
42075,Pennsylvania,Lebanon County,31
42077,Pennsylvania,Lehigh County,29
42079,Pennsylvania,Luzerne County,30
42081,Pennsylvania,Lycoming County,31
42083,Pennsylvania,McKean County,32
42085,Pennsylvania,Mercer County,30
42087,Pennsylvania,Mifflin County,31
42089,Pennsylvania,Monroe County,27
42091,Pennsylvania,Montgomery County,24
42093,Pennsylvania,Montour County,30
42095,Pennsylvania,Northampton County,30
42097,Pennsylvania,Northumberland County,37
42099,Pennsylvania,Perry County,32
42101,Pennsylvania,Philadelphia County,31
42103,Pennsylvania,Pike County,31
42105,Pennsylvania,Potter County,30
42107,Pennsylvania,Schuylkill County,32
42109,Pennsylvania,Snyder County,32
42111,Pennsylvania,Somerset County,32
42113,Pennsylvania,Sullivan County,31
42115,Pennsylvania,Susquehanna County,33
42117,Pennsylvania,Tioga County,32
42119,Pennsylvania,Union County,28
42121,Pennsylvania,Venango County,32
42123,Pennsylvania,Warren County,31
42125,Pennsylvania,Washington County,26
42127,Pennsylvania,Wayne County,28
42129,Pennsylvania,Westmoreland County,28
42131,Pennsylvania,Wyoming County,33
42133,Pennsylvania,York County,34
44001,Rhode Island,Bristol County,21
44003,Rhode Island,Kent County,27
44005,Rhode Island,Newport County,22
44007,Rhode Island,Providence County,28
44009,Rhode Island,Washington County,21
45001,South Carolina,Abbeville County,33
45003,South Carolina,Aiken County,33
45005,South Carolina,Allendale County,35
45007,South Carolina,Anderson County,30
45009,South Carolina,Bamberg County,41
45011,South Carolina,Barnwell County,37
45013,South Carolina,Beaufort County,21
45015,South Carolina,Berkeley County,38
45017,South Carolina,Calhoun County,40
45019,South Carolina,Charleston County,28
45021,South Carolina,Cherokee County,31
45023,South Carolina,Chester County,32
45025,South Carolina,Chesterfield County,36
45027,South Carolina,Clarendon County,37
45029,South Carolina,Colleton County,34
45031,South Carolina,Darlington County,36
45033,South Carolina,Dillon County,39
45035,South Carolina,Dorchester County,30
45037,South Carolina,Edgefield County,36
45039,South Carolina,Fairfield County,39
45041,South Carolina,Florence County,34
45043,South Carolina,Georgetown County,33
45045,South Carolina,Greenville County,28
45047,South Carolina,Greenwood County,34
45049,South Carolina,Hampton County,43
45051,South Carolina,Horry County,29
45053,South Carolina,Jasper County,40
45055,South Carolina,Kershaw County,32
45057,South Carolina,Lancaster County,32
45059,South Carolina,Laurens County,37
45061,South Carolina,Lee County,37
45063,South Carolina,Lexington County,31
45065,South Carolina,McCormick County,34
45067,South Carolina,Marion County,38
45069,South Carolina,Marlboro County,43
45071,South Carolina,Newberry County,37
45073,South Carolina,Oconee County,31
45075,South Carolina,Orangeburg County,40
45077,South Carolina,Pickens County,28
45079,South Carolina,Richland County,31
45081,South Carolina,Saluda County,33
45083,South Carolina,Spartanburg County,30
45085,South Carolina,Sumter County,37
45087,South Carolina,Union County,35
45089,South Carolina,Williamsburg County,42
45091,South Carolina,York County,29
46003,South Dakota,Aurora County,30
46005,South Dakota,Beadle County,33
46007,South Dakota,Bennett County,37
46009,South Dakota,Bon Homme County,30
46011,South Dakota,Brookings County,27
46013,South Dakota,Brown County,32
46015,South Dakota,Brule County,35
46017,South Dakota,Buffalo County,43
46019,South Dakota,Butte County,31
46021,South Dakota,Campbell County,30
46023,South Dakota,Charles Mix County,31
46025,South Dakota,Clark County,32
46027,South Dakota,Clay County,32
46029,South Dakota,Codington County,30
46031,South Dakota,Corson County,42
46033,South Dakota,Custer County,26
46035,South Dakota,Davison County,28
46037,South Dakota,Day County,32
46039,South Dakota,Deuel County,33
46041,South Dakota,Dewey County,43
46043,South Dakota,Douglas County,31
46045,South Dakota,Edmunds County,37
46047,South Dakota,Fall River County,32
46049,South Dakota,Faulk County,29
46051,South Dakota,Grant County,32
46053,South Dakota,Gregory County,28
46055,South Dakota,Haakon County,27
46057,South Dakota,Hamlin County,30
46059,South Dakota,Hand County,31
46061,South Dakota,Hanson County,30
46063,South Dakota,Harding County,31
46065,South Dakota,Hughes County,30
46067,South Dakota,Hutchinson County,31
46069,South Dakota,Hyde County,37
46071,South Dakota,Jackson County,33
46073,South Dakota,Jerauld County,28
46075,South Dakota,Jones County,32
46077,South Dakota,Kingsbury County,27
46079,South Dakota,Lake County,31
46081,South Dakota,Lawrence County,23
46083,South Dakota,Lincoln County,27
46085,South Dakota,Lyman County,36
46087,South Dakota,McCook County,27
46089,South Dakota,McPherson County,29
46091,South Dakota,Marshall County,28
46093,South Dakota,Meade County,26
46095,South Dakota,Mellette County,40
46097,South Dakota,Miner County,31
46099,South Dakota,Minnehaha County,29
46101,South Dakota,Moody County,33
46103,South Dakota,Pennington County,26
46105,South Dakota,Perkins County,29
46107,South Dakota,Potter County,28
46109,South Dakota,Roberts County,40
46111,South Dakota,Sanborn County,36
46113,South Dakota,Shannon County,42
46115,South Dakota,Spink County,36
46117,South Dakota,Stanley County,33
46119,South Dakota,Sully County,35
46121,South Dakota,Todd County,42
46123,South Dakota,Tripp County,36
46125,South Dakota,Turner County,31
46127,South Dakota,Union County,30
46129,South Dakota,Walworth County,32
46135,South Dakota,Yankton County,30
46137,South Dakota,Ziebach County,44
47001,Tennessee,Anderson County,30
47003,Tennessee,Bedford County,34
47005,Tennessee,Benton County,33
47007,Tennessee,Bledsoe County,33
47009,Tennessee,Blount County,33
47011,Tennessee,Bradley County,29
47013,Tennessee,Campbell County,34
47015,Tennessee,Cannon County,32
47017,Tennessee,Carroll County,37
47019,Tennessee,Carter County,34
47021,Tennessee,Cheatham County,32
47023,Tennessee,Chester County,36
47025,Tennessee,Claiborne County,31
47027,Tennessee,Clay County,32
47029,Tennessee,Cocke County,35
47031,Tennessee,Coffee County,33
47033,Tennessee,Crockett County,34
47035,Tennessee,Cumberland County,27
47037,Tennessee,Davidson County,30
47039,Tennessee,Decatur County,30
47041,Tennessee,DeKalb County,32
47043,Tennessee,Dickson County,30
47045,Tennessee,Dyer County,36
47047,Tennessee,Fayette County,36
47049,Tennessee,Fentress County,35
47051,Tennessee,Franklin County,34
47053,Tennessee,Gibson County,37
47055,Tennessee,Giles County,36
47057,Tennessee,Grainger County,33
47059,Tennessee,Greene County,32
47061,Tennessee,Grundy County,28
47063,Tennessee,Hamblen County,33
47065,Tennessee,Hamilton County,30
47067,Tennessee,Hancock County,31
47069,Tennessee,Hardeman County,39
47071,Tennessee,Hardin County,33
47073,Tennessee,Hawkins County,33
47075,Tennessee,Haywood County,36
47077,Tennessee,Henderson County,36
47079,Tennessee,Henry County,34
47081,Tennessee,Hickman County,34
47083,Tennessee,Houston County,31
47085,Tennessee,Humphreys County,31
47087,Tennessee,Jackson County,34
47089,Tennessee,Jefferson County,32
47091,Tennessee,Johnson County,32
47093,Tennessee,Knox County,31
47095,Tennessee,Lake County,34
47097,Tennessee,Lauderdale County,36
47099,Tennessee,Lawrence County,30
47101,Tennessee,Lewis County,32
47103,Tennessee,Lincoln County,34
47105,Tennessee,Loudon County,29
47107,Tennessee,McMinn County,33
47109,Tennessee,McNairy County,37
47111,Tennessee,Macon County,35
47113,Tennessee,Madison County,34
47115,Tennessee,Marion County,32
47117,Tennessee,Marshall County,31
47119,Tennessee,Maury County,33
47121,Tennessee,Meigs County,34
47123,Tennessee,Monroe County,32
47125,Tennessee,Montgomery County,33
47127,Tennessee,Moore County,31
47129,Tennessee,Morgan County,32
47131,Tennessee,Obion County,33
47133,Tennessee,Overton County,31
47135,Tennessee,Perry County,31
47137,Tennessee,Pickett County,31
47139,Tennessee,Polk County,33
47141,Tennessee,Putnam County,32
47143,Tennessee,Rhea County,34
47145,Tennessee,Roane County,35
47147,Tennessee,Robertson County,32
47149,Tennessee,Rutherford County,30
47151,Tennessee,Scott County,32
47153,Tennessee,Sequatchie County,36
47155,Tennessee,Sevier County,30
47157,Tennessee,Shelby County,34
47159,Tennessee,Smith County,34
47161,Tennessee,Stewart County,33
47163,Tennessee,Sullivan County,35
47165,Tennessee,Sumner County,31
47167,Tennessee,Tipton County,36
47169,Tennessee,Trousdale County,33
47171,Tennessee,Unicoi County,33
47173,Tennessee,Union County,32
47175,Tennessee,Van Buren County,33
47177,Tennessee,Warren County,35
47179,Tennessee,Washington County,29
47181,Tennessee,Wayne County,31
47183,Tennessee,Weakley County,31
47185,Tennessee,White County,33
47187,Tennessee,Williamson County,27
47189,Tennessee,Wilson County,30
48001,Texas,Anderson County,33
48003,Texas,Andrews County,30
